Subject ID,Scan,Mean_Relative_RMS_Displacement,Max_Relative_RMS_Displacement,Movements_gt_threshold,Mean_Relative_Mean_Rotation,Mean_Relative_Maxdisp,Max_Relative_Maxdisp,Max_Abs_Maxdisp,Max_Relative_Roll,Max_Relative_Pitch,Max_Relative_Yaw,Max_Relative_dS-I,Max_Relative_dL-R,Max_Relative_dP-A,Mean_Relative_Roll,Mean_Relative_Pitch,Mean_Relative_Yaw,Mean_Relative_dS-I,Mean_Relative_dL-R,Mean_Relative_dP-A,Max_Abs_Roll,Max_Abs_Pitch,Max_Abs_Yaw,Max_Abs_dS-I,Max_Abs_dL-R,Max_Abs_dP-A,Mean_Abs_Roll,Mean_Abs_Pitch,Mean_Abs_Yaw,Mean_Abs_dS-I,Mean_Abs_dL-R,Mean_Abs_dP-A,MeanFD,NumFD_greater_than_0.20,rootMeanSquareFD,FDquartile(top1/4thFD),PercentFD_greater_than_0.20,MeanDVARS,MeanFD_Jenkinson
0138333,dsc_1_rest_645,0.018,0.11,1,0.003,0,0.205,0.477,0.0185,0.0748,0.0369,0.1113,0.0196,0.1198,1.00E-05,0.000138,-4.00E-06,-5.30E-05,1.90E-05,-0.000224,0.0259,0.1748,0.0566,0.1863,0.0441,0.1749,0.003291,0.035688,0.010808,0.054733,0.011365,0.056025,0.0596,2,0.2442,0.1038,0.222,16.4582,0.0398
0138697,dsc_1_rest_645,0.045,0.127,19,0.005,0,0.168,0.458,0.0298,0.0878,0.0341,0.0343,0.0147,0.1257,-0.000104,-9.40E-05,-4.30E-05,0.00013,-1.90E-05,-0.000597,0.0866,0.1135,0.0939,0.0886,0.0354,0.3229,0.041781,0.028725,0.035831,0.022289,0.011371,0.125919,0.078,0,0.2793,0.1287,0,31.2318,0.0522
0139874,dsc_1_rest_645,0.02,0.162,5,0.01,-0.001,0.16,3.054,0.0132,0.1058,0.0263,0.0589,0.0201,0.1729,-6.40E-05,0.002874,-6.00E-05,-0.001081,-0.00019,-0.001438,0.0698,1.5924,0.1086,0.7091,0.1141,0.7158,0.013523,0.624983,0.041008,0.310462,0.033749,0.259552,0.0807,19,0.2841,0.1555,2.1088,29.5448,0.0541
0139978,dsc_1_rest_645,0.039,0.218,44,0.007,0.001,0.724,1.66,0.0372,0.3852,0.0338,0.3147,0.0227,0.2872,-9.00E-06,-0.000588,-4.90E-05,0.000155,2.10E-05,-0.000559,0.0646,0.9335,0.0933,0.3397,0.052,0.3838,0.026471,0.25921,0.019857,0.075384,0.007258,0.155156,0.1245,114,0.3529,0.222,12.6526,18.9854,0.0851
0140794,dsc_1_rest_645,0.147,0.425,551,0.008,-0.001,0.467,1.699,0.1071,0.3041,0.0801,0.4658,0.0628,0.254,-0.000301,0.000565,-0.000188,0.001138,1.10E-05,-0.000954,0.1707,0.45,0.2881,0.8832,0.1456,0.6763,0.05925,0.131353,0.030876,0.29973,0.023194,0.211129,0.2739,606,0.5233,0.4341,67.2586,40.3195,0.1963
0143434,dsc_1_rest_645,0.016,0.059,0,0.006,0,0.086,1.095,0.0098,0.0442,0.0111,0.0533,0.0091,0.0565,-0.000471,0.00108,-0.000412,0.000371,-0.000455,-0.000804,0.261,0.5486,0.2467,0.2624,0.209,0.4249,0.115876,0.230847,0.120189,0.062,0.117375,0.151382,0.0528,0,0.2298,0.0928,0,16.7442,0.0311
0144207,dsc_1_rest_645,0.022,0.085,0,0.003,-0.001,0.102,0.869,0.0216,0.1053,0.0207,0.091,0.0115,0.0688,-7.30E-05,0.000645,-0.000272,0.000257,-0.000223,-0.000419,0.0487,0.3969,0.1363,0.2337,0.1052,0.3464,0.019585,0.109,0.048986,0.072343,0.042652,0.07548,0.0546,0,0.2337,0.0833,0,28.313,0.0359
0145048,dsc_1_rest_645,0.066,0.229,209,0.009,0,0.736,0.866,0.0293,0.4641,0.1008,0.3103,0.032,0.1743,-6.00E-06,-0.000127,-0.000249,-6.70E-05,-8.00E-06,-0.000154,0.0553,0.4371,0.2314,0.326,0.0759,0.1679,0.021706,0.042677,0.051619,0.106193,0.021352,0.045187,0.197,435,0.4438,0.3293,48.2797,18.5391,0.1295
0145213,dsc_1_rest_645,0.056,0.379,172,0.009,-0.001,1.11,2.063,0.8451,1.0977,0.4436,0.4393,0.294,0.2441,0.00032,0.001099,0.000189,0.000772,0.000195,-0.0006,0.6085,0.9593,0.4308,0.5141,0.3887,0.4338,0.088279,0.188063,0.053728,0.128085,0.05683,0.109944,0.1547,209,0.3933,0.3207,23.1964,19.6373,0.1004
0146688,dsc_1_rest_645,0.062,0.704,182,0.011,0,2.738,3.834,0.1245,1.9407,0.186,0.7254,0.1203,0.3921,0.000438,-0.001119,0.000569,-0.000947,0.000367,0.000248,0.266,1.994,0.3778,1.1015,0.21,0.3136,0.083261,0.639137,0.1378,0.276228,0.060757,0.141547,0.1431,145,0.3783,0.27,16.0932,19.2085,0.0914
0149254,dsc_1_rest_645,0.03,0.368,5,0.009,0.001,1.013,4.253,0.0387,0.4645,0.0731,0.6317,0.0414,0.313,0.000215,-0.002779,-0.000294,0.000699,-4.00E-06,-0.000381,0.1627,2.2205,0.289,0.6333,0.0458,0.3181,0.063757,0.784973,0.109424,0.17777,0.012961,0.073612,0.088,19,0.2967,0.1496,2.1088,16.4951,0.0562
0149447,dsc_1_rest_645,0.015,0.058,0,0.004,-0.001,0.111,1.588,0.0269,0.0438,0.0393,0.0652,0.0243,0.1032,0.000527,0.000858,-0.000364,-0.000236,0.000502,-0.00034,0.3571,0.6397,0.2166,0.3791,0.3013,0.1753,0.106421,0.164076,0.053979,0.102951,0.105716,0.05843,0.0767,0,0.2769,0.1289,0,14.4323,0.0375
0152366,dsc_1_rest_645,0.017,0.282,4,0.004,0,0.78,1.057,0.0603,0.3459,0.0471,0.3392,0.0438,0.5603,0.000416,0.000495,0.000305,-0.000271,0.000498,-0.000545,0.2431,0.3779,0.1548,0.3214,0.2538,0.4024,0.098478,0.115233,0.054684,0.136592,0.118318,0.089415,0.0805,13,0.2838,0.1449,1.4428,17.7415,0.055
0157908,dsc_1_rest_645,0.034,1.566,41,0.006,0,2.01,2.889,0.1021,0.332,0.1952,1.5416,0.1077,0.3446,0.000223,0.000495,5.20E-05,0.001941,-7.00E-06,-0.001521,0.3756,0.4368,0.258,2.2425,0.3516,0.7864,0.042728,0.186139,0.05618,0.226461,0.05161,0.193157,0.0865,42,0.2942,0.1777,4.6615,18.1236,0.0538
0159209,dsc_1_rest_645,0.032,0.258,52,0.007,-0.001,0.616,1.625,0.0989,0.3383,0.0928,0.2729,0.1029,0.3755,7.00E-05,0.000247,-0.000145,-0.000522,-3.70E-05,-0.000672,0.2022,0.6143,0.2572,0.6403,0.1364,0.4553,0.056191,0.281257,0.077765,0.262312,0.04397,0.113861,0.1115,108,0.334,0.2287,11.9867,36.364,0.072
0159461,dsc_1_rest_645,0.015,0.123,1,0.004,0,0.13,0.42,0.0239,0.084,0.0393,0.1226,0.0233,0.1486,8.80E-05,-7.00E-06,-8.50E-05,-0.000247,0.000131,-0.000395,0.077,0.1384,0.0901,0.272,0.0774,0.2883,0.023379,0.024691,0.029634,0.109499,0.027871,0.057199,0.0622,2,0.2494,0.115,0.222,16.69,0.0419
0160543,dsc_1_rest_645,0.028,0.1,0,0.002,0,0.09,0.455,0.018,0.0228,0.0128,0.0529,0.0166,0.1592,0.000188,0.000274,8.30E-05,-6.10E-05,0.000146,-0.000309,0.1545,0.1668,0.0559,0.1173,0.1042,0.2131,0.025051,0.089004,0.019638,0.035661,0.022924,0.066392,0.0744,1,0.2727,0.1224,0.111,17.8842,0.0538
0161348,dsc_1_rest_645,0.02,0.419,11,0.007,-0.001,1.474,3.397,0.1019,0.6918,0.1271,0.4546,0.0728,0.1997,0.000397,0.001148,-0.000549,-0.001376,0.000169,-0.000693,0.3555,1.3988,0.3307,1.0348,0.1675,0.3909,0.116721,0.2818,0.152985,0.334211,0.062222,0.150182,0.0967,30,0.3109,0.1772,3.3296,17.4528,0.0539
0162317,dsc_1_rest_645,0.046,0.497,106,0.009,0.001,0.527,2.566,0.0653,0.1743,0.203,0.6043,0.113,0.2413,-0.000285,0.000984,0.000256,-0.001541,-0.000474,-0.001206,0.2719,0.7929,0.4744,2.0055,0.4282,0.836,0.081052,0.195766,0.09078,0.296329,0.068758,0.239035,0.1503,237,0.3877,0.3041,26.3041,35.9265,0.0912
0162579,dsc_1_rest_645,0.119,7.699,129,0.047,-0.001,22.898,28.913,1.2925,10.2847,1.7671,4.4959,1.0765,6.5284,0.000235,-0.001448,-0.000988,0.001737,-0.000529,0.000567,0.9629,11.9052,3.3199,6.7847,1.8897,7.287,0.155594,1.415794,0.176563,0.868082,0.080208,0.641687,0.3795,313,0.616,1.1603,34.7392,36.8159,0.241
0163768,dsc_1_rest_645,0.039,0.276,29,0.005,0,0.687,2.044,0.0544,0.4775,0.0957,0.2912,0.0791,0.1751,3.80E-05,0.001608,0.000142,-0.001188,0.000134,-0.000792,0.0805,0.8614,0.2117,0.6167,0.0733,0.5224,0.012722,0.416011,0.063557,0.248436,0.033747,0.172202,0.1153,84,0.3395,0.2015,9.323,26.8549,0.0774
0168528,dsc_1_rest_645,0.039,0.222,19,0.007,-0.001,0.414,1.212,0.0462,0.1747,0.0614,0.2471,0.0384,0.0982,0.000179,-0.000247,-4.00E-05,0.000935,-0.000144,-0.00099,0.1229,0.2263,0.0885,0.6312,0.1204,0.5794,0.036606,0.054437,0.028194,0.166581,0.038864,0.203964,0.0965,18,0.3106,0.1551,1.9978,29.0181,0.0559
0170400,dsc_1_rest_645,0.037,0.745,43,0.013,-0.001,2.346,3.192,0.4725,1.1333,0.2646,0.9313,0.1475,0.4614,-0.0001,-0.000335,-0.000101,0.000166,-0.000173,-0.000351,0.4454,1.5221,0.2579,1.4608,0.2716,0.8536,0.062478,0.711951,0.099696,0.241572,0.065005,0.130509,0.1425,126,0.3775,0.3056,13.9845,30.6414,0.0862
0171044,dsc_1_rest_645,0.036,0.332,23,0.006,-0.001,0.546,2.038,0.0618,0.1192,0.0659,0.4964,0.0455,0.3041,0.000838,0.001702,-0.000304,0.00058,0.000534,-0.001696,0.5796,0.92,0.2275,0.5323,0.365,0.9613,0.205901,0.511153,0.073108,0.09595,0.128392,0.464127,0.1016,57,0.3188,0.1816,6.3263,13.7028,0.0497
0171678,dsc_1_rest_645,0.044,0.395,74,0.011,-0.001,0.606,2.651,0.3608,0.2142,0.2415,0.778,0.382,0.2877,-0.000841,-0.000764,-0.000856,0.000937,-0.000717,-0.00055,0.7316,0.5724,0.5858,0.7928,0.654,0.3488,0.384766,0.257458,0.318128,0.257542,0.339912,0.121249,0.1608,237,0.4009,0.2994,26.3041,19.9827,0.1039
0172267,dsc_1_rest_645,0.037,0.501,44,0.005,0,0.588,1.256,0.0934,0.2999,0.0951,0.4996,0.0442,0.2995,0.000237,0.000474,-0.00034,-0.000402,7.00E-05,-0.00025,0.1455,0.5968,0.1808,0.5638,0.0619,0.4115,0.04026,0.12113,0.055053,0.143451,0.016282,0.048165,0.1097,92,0.3312,0.2133,10.2109,17.4972,0.0677
0173814,dsc_1_rest_645,0.023,0.077,0,0.007,0,0.157,1.504,0.0184,0.0597,0.016,0.0851,0.0172,0.08,-5.60E-05,0.001122,0.000468,-0.000583,0.000154,-0.000221,0.0757,0.6819,0.2562,0.4255,0.0769,0.1692,0.023239,0.208551,0.099211,0.148064,0.045483,0.032894,0.0746,0,0.2731,0.1273,0,40.2525,0.0454
